A_x,A_y,A_z,G_x,G_y,G_z,State,A_vec,G_vec
-0.049804688,-0.906005859,0.218017578,73.9364624,29.1595459,-52.23083496,0,0.933198151,95.10488794
-0.049804688,-0.906005859,0.218017578,73.9364624,29.1595459,-52.23083496,0,0.933198151,95.10488794
0.405517578,-0.685302734,0.20703125,-72.4029541,-17.88330078,26.04675293,0,0.822767453,78.99641478
0.405517578,-0.685302734,0.20703125,-72.4029541,-17.88330078,26.04675293,0,0.822767453,78.99641478
0.405517578,-0.685302734,0.20703125,-72.4029541,-17.88330078,26.04675293,0,0.822767453,78.99641478
0.405517578,-0.685302734,0.20703125,-72.4029541,-17.88330078,26.04675293,0,0.822767453,78.99641478
0.405517578,-0.685302734,0.20703125,-72.4029541,-17.88330078,26.04675293,0,0.822767453,78.99641478
0.102783203,-0.954345703,0.080566406,30.86853027,-3.204345703,4.71496582,0,0.963239873,31.39052238
0.102783203,-0.954345703,0.080566406,30.86853027,-3.204345703,4.71496582,0,0.963239873,31.39052238
0.102783203,-0.954345703,0.080566406,30.86853027,-3.204345703,4.71496582,0,0.963239873,31.39052238
0.102783203,-0.954345703,0.080566406,30.86853027,-3.204345703,4.71496582,0,0.963239873,31.39052238
0.102783203,-0.954345703,0.080566406,30.86853027,-3.204345703,4.71496582,0,0.963239873,31.39052238
0.312988281,-0.958007813,0.165039063,66.03240967,-14.62554932,-45.90606689,0,1.021263201,81.74076582
0.312988281,-0.958007813,0.165039063,66.03240967,-14.62554932,-45.90606689,0,1.021263201,81.74076582
0.312988281,-0.958007813,0.165039063,66.03240967,-14.62554932,-45.90606689,0,1.021263201,81.74076582
0.312988281,-0.958007813,0.165039063,66.03240967,-14.62554932,-45.90606689,0,1.021263201,81.74076582
0.179931641,-0.985839844,0.150878906,-29.83856201,9.979248047,-8.827209473,0,1.013419971,32.67789469
0.179931641,-0.985839844,0.150878906,-29.83856201,9.979248047,-8.827209473,0,1.013419971,32.67789469
0.179931641,-0.985839844,0.150878906,-29.83856201,9.979248047,-8.827209473,0,1.013419971,32.67789469
0.179931641,-0.985839844,0.150878906,-29.83856201,9.979248047,-8.827209473,0,1.013419971,32.67789469
0.179931641,-0.985839844,0.150878906,-29.83856201,9.979248047,-8.827209473,0,1.013419971,32.67789469
0.178466797,-1.181884766,0.125488281,12.5579834,-8.529663086,-39.03961182,0,1.201852447,41.88734165
0.178466797,-1.181884766,0.125488281,12.5579834,-8.529663086,-39.03961182,0,1.201852447,41.88734165
0.178466797,-1.181884766,0.125488281,12.5579834,-8.529663086,-39.03961182,0,1.201852447,41.88734165
0.178466797,-1.181884766,0.125488281,12.5579834,-8.529663086,-39.03961182,0,1.201852447,41.88734165
0.363525391,-1.050292969,0.322021484,9.948730469,21.32415771,7.431030273,0,1.157136062,24.6762467
0.363525391,-1.050292969,0.322021484,9.948730469,21.32415771,7.431030273,0,1.157136062,24.6762467
0.363525391,-1.050292969,0.322021484,9.948730469,21.32415771,7.431030273,0,1.157136062,24.6762467
0.363525391,-1.050292969,0.322021484,9.948730469,21.32415771,7.431030273,0,1.157136062,24.6762467
0.363525391,-1.050292969,0.322021484,9.948730469,21.32415771,7.431030273,0,1.157136062,24.6762467
0.089355469,-0.751708984,0.031738281,-6.233215332,17.74597168,6.011962891,0,0.75766623,19.7462954
0.089355469,-0.751708984,0.031738281,-6.233215332,17.74597168,6.011962891,0,0.75766623,19.7462954
0.089355469,-0.751708984,0.031738281,-6.233215332,17.74597168,6.011962891,0,0.75766623,19.7462954
0.089355469,-0.751708984,0.031738281,-6.233215332,17.74597168,6.011962891,0,0.75766623,19.7462954
0.089355469,-0.751708984,0.031738281,-6.233215332,17.74597168,6.011962891,0,0.75766623,19.7462954
0.265869141,-0.981445313,0.112304688,-27.77099609,-24.29199219,8.689880371,0,1.02300227,37.90571368
0.265869141,-0.981445313,0.112304688,-27.77099609,-24.29199219,8.689880371,0,1.02300227,37.90571368
0.265869141,-0.981445313,0.112304688,-27.77099609,-24.29199219,8.689880371,0,1.02300227,37.90571368
0.265869141,-0.981445313,0.112304688,-27.77099609,-24.29199219,8.689880371,0,1.02300227,37.90571368
-0.042480469,-0.987304688,0.051513672,-49.36218262,15.23590088,-3.807067871,0,0.989559899,51.80011114
-0.042480469,-0.987304688,0.051513672,-49.36218262,15.23590088,-3.807067871,0,0.989559899,51.80011114
-0.042480469,-0.987304688,0.051513672,-49.36218262,15.23590088,-3.807067871,0,0.989559899,51.80011114
-0.042480469,-0.987304688,0.051513672,-49.36218262,15.23590088,-3.807067871,0,0.989559899,51.80011114
-0.042480469,-0.987304688,0.051513672,-49.36218262,15.23590088,-3.807067871,0,0.989559899,51.80011114
-0.072509766,-1.415039063,-0.044433594,-5.325317383,-5.599975586,-43.95294189,0,1.417592169,44.62711993
-0.072509766,-1.415039063,-0.044433594,-5.325317383,-5.599975586,-43.95294189,0,1.417592169,44.62711993
-0.072509766,-1.415039063,-0.044433594,-5.325317383,-5.599975586,-43.95294189,0,1.417592169,44.62711993
-0.072509766,-1.415039063,-0.044433594,-5.325317383,-5.599975586,-43.95294189,0,1.417592169,44.62711993
0.561035156,-1.068359375,0.326171875,-87.13531494,-30.76171875,2.883911133,0,1.250016117,92.45087016
0.561035156,-1.068359375,0.326171875,-87.13531494,-30.76171875,2.883911133,0,1.250016117,92.45087016
0.561035156,-1.068359375,0.326171875,-87.13531494,-30.76171875,2.883911133,0,1.250016117,92.45087016
0.561035156,-1.068359375,0.326171875,-87.13531494,-30.76171875,2.883911133,0,1.250016117,92.45087016
0.561035156,-1.068359375,0.326171875,-87.13531494,-30.76171875,2.883911133,0,1.250016117,92.45087016
-0.144775391,-0.912597656,0.153320313,36.2701416,-34.99603271,53.62701416,0,0.93664375,73.59417182
-0.144775391,-0.912597656,0.153320313,36.2701416,-34.99603271,53.62701416,0,0.93664375,73.59417182
-0.144775391,-0.912597656,0.153320313,36.2701416,-34.99603271,53.62701416,0,0.93664375,73.59417182
-0.144775391,-0.912597656,0.153320313,36.2701416,-34.99603271,53.62701416,0,0.93664375,73.59417182
-0.144775391,-0.912597656,0.153320313,36.2701416,-34.99603271,53.62701416,0,0.93664375,73.59417182
-0.144775391,-0.912597656,0.153320313,36.2701416,-34.99603271,53.62701416,0,0.93664375,73.59417182
0.304443359,-0.747802734,0.339111328,25.16174316,-12.18414307,-11.81793213,0,0.875723233,30.35177394
0.304443359,-0.747802734,0.339111328,25.16174316,-12.18414307,-11.81793213,0,0.875723233,30.35177394
0.304443359,-0.747802734,0.339111328,25.16174316,-12.18414307,-11.81793213,0,0.875723233,30.35177394
0.304443359,-0.747802734,0.339111328,25.16174316,-12.18414307,-11.81793213,0,0.875723233,30.35177394
0.011230469,-1.008544922,0.216796875,56.4956665,29.4342041,-29.87670898,0,1.031644255,70.36156937
0.011230469,-1.008544922,0.216796875,56.4956665,29.4342041,-29.87670898,0,1.031644255,70.36156937
0.011230469,-1.008544922,0.216796875,56.4956665,29.4342041,-29.87670898,0,1.031644255,70.36156937
0.011230469,-1.008544922,0.216796875,56.4956665,29.4342041,-29.87670898,0,1.031644255,70.36156937
0.011230469,-1.008544922,0.216796875,56.4956665,29.4342041,-29.87670898,0,1.031644255,70.36156937
0.011230469,-1.008544922,0.216796875,56.4956665,29.4342041,-29.87670898,0,1.031644255,70.36156937
0.247070313,-0.708984375,0.070800781,86.52496338,4.013061523,-2.624511719,0,0.754132173,86.6577291
0.247070313,-0.708984375,0.070800781,86.52496338,4.013061523,-2.624511719,0,0.754132173,86.6577291
0.247070313,-0.708984375,0.070800781,86.52496338,4.013061523,-2.624511719,0,0.754132173,86.6577291
0.247070313,-0.708984375,0.070800781,86.52496338,4.013061523,-2.624511719,0,0.754132173,86.6577291
0.247070313,-0.708984375,0.070800781,86.52496338,4.013061523,-2.624511719,0,0.754132173,86.6577291
0.247070313,-0.708984375,0.070800781,86.52496338,4.013061523,-2.624511719,0,0.754132173,86.6577291
0.177246094,-0.857177734,0.09375,-19.63043213,-32.60803223,-47.63793945,0,0.880317504,60.97549431
0.177246094,-0.857177734,0.09375,-19.63043213,-32.60803223,-47.63793945,0,0.880317504,60.97549431
0.177246094,-0.857177734,0.09375,-19.63043213,-32.60803223,-47.63793945,0,0.880317504,60.97549431
0.177246094,-0.857177734,0.09375,-19.63043213,-32.60803223,-47.63793945,0,0.880317504,60.97549431
0.177246094,-0.857177734,0.09375,-19.63043213,-32.60803223,-47.63793945,0,0.880317504,60.97549431
0.177246094,-0.857177734,0.09375,-19.63043213,-32.60803223,-47.63793945,0,0.880317504,60.97549431
0.263183594,-0.803710938,0.239746094,-37.46795654,-52.78015137,16.96014404,0,0.879030753,66.91217103
0.263183594,-0.803710938,0.239746094,-37.46795654,-52.78015137,16.96014404,0,0.879030753,66.91217103
0.263183594,-0.803710938,0.239746094,-37.46795654,-52.78015137,16.96014404,0,0.879030753,66.91217103
0.263183594,-0.803710938,0.239746094,-37.46795654,-52.78015137,16.96014404,0,0.879030753,66.91217103
0.263183594,-0.803710938,0.239746094,-37.46795654,-52.78015137,16.96014404,0,0.879030753,66.91217103
0.263183594,-0.803710938,0.239746094,-37.46795654,-52.78015137,16.96014404,0,0.879030753,66.91217103
0.263183594,-0.803710938,0.239746094,-37.46795654,-52.78015137,16.96014404,0,0.879030753,66.91217103
0.263183594,-0.803710938,0.239746094,-37.46795654,-52.78015137,16.96014404,0,0.879030753,66.91217103
0.263183594,-0.803710938,0.239746094,-37.46795654,-52.78015137,16.96014404,0,0.879030753,66.91217103
0.263183594,-0.803710938,0.239746094,-37.46795654,-52.78015137,16.96014404,0,0.879030753,66.91217103
-0.125976563,-1.088623047,-0.049072266,-23.0255127,-43.5333252,3.288269043,0,1.096986016,49.35724213
-0.125976563,-1.088623047,-0.049072266,-23.0255127,-43.5333252,3.288269043,0,1.096986016,49.35724213
-0.125976563,-1.088623047,-0.049072266,-23.0255127,-43.5333252,3.288269043,0,1.096986016,49.35724213
-0.125976563,-1.088623047,-0.049072266,-23.0255127,-43.5333252,3.288269043,0,1.096986016,49.35724213
-0.125976563,-1.088623047,-0.049072266,-23.0255127,-43.5333252,3.288269043,0,1.096986016,49.35724213
-0.125976563,-1.088623047,-0.049072266,-23.0255127,-43.5333252,3.288269043,0,1.096986016,49.35724213
0.105712891,-0.954345703,0.107666016,-7.331848145,36.01837158,3.753662109,0,0.966200242,36.94819438
0.105712891,-0.954345703,0.107666016,-7.331848145,36.01837158,3.753662109,0,0.966200242,36.94819438
0.105712891,-0.954345703,0.107666016,-7.331848145,36.01837158,3.753662109,0,0.966200242,36.94819438
0.105712891,-0.954345703,0.107666016,-7.331848145,36.01837158,3.753662109,0,0.966200242,36.94819438
0.105712891,-0.954345703,0.107666016,-7.331848145,36.01837158,3.753662109,0,0.966200242,36.94819438
0.105712891,-0.954345703,0.107666016,-7.331848145,36.01837158,3.753662109,0,0.966200242,36.94819438
0.105712891,-0.954345703,0.107666016,-7.331848145,36.01837158,3.753662109,0,0.966200242,36.94819438
0.105712891,-0.954345703,0.107666016,-7.331848145,36.01837158,3.753662109,0,0.966200242,36.94819438
0.254150391,-0.769287109,0.134765625,19.61517334,-10.43701172,-6.629943848,0,0.8213141,23.18711699
0.254150391,-0.769287109,0.134765625,19.61517334,-10.43701172,-6.629943848,0,0.8213141,23.18711699
0.254150391,-0.769287109,0.134765625,19.61517334,-10.43701172,-6.629943848,0,0.8213141,23.18711699
0.254150391,-0.769287109,0.134765625,19.61517334,-10.43701172,-6.629943848,0,0.8213141,23.18711699
0.254150391,-0.769287109,0.134765625,19.61517334,-10.43701172,-6.629943848,0,0.8213141,23.18711699
0.323242188,-1.043212891,0.180908203,18.15032959,-8.232116699,-22.315979,0,1.107025937,29.91997875
0.323242188,-1.043212891,0.180908203,18.15032959,-8.232116699,-22.315979,0,1.107025937,29.91997875
0.323242188,-1.043212891,0.180908203,18.15032959,-8.232116699,-22.315979,0,1.107025937,29.91997875
0.323242188,-1.043212891,0.180908203,18.15032959,-8.232116699,-22.315979,0,1.107025937,29.91997875
0.323242188,-1.043212891,0.180908203,18.15032959,-8.232116699,-22.315979,0,1.107025937,29.91997875
0.323242188,-1.043212891,0.180908203,18.15032959,-8.232116699,-22.315979,0,1.107025937,29.91997875
0.312744141,-0.799072266,0.218994141,13.8092041,-10.29968262,-14.47296143,0,0.885598,22.49987094
0.312744141,-0.799072266,0.218994141,13.8092041,-10.29968262,-14.47296143,0,0.885598,22.49987094
0.312744141,-0.799072266,0.218994141,13.8092041,-10.29968262,-14.47296143,0,0.885598,22.49987094
0.312744141,-0.799072266,0.218994141,13.8092041,-10.29968262,-14.47296143,0,0.885598,22.49987094
0.312744141,-0.799072266,0.218994141,13.8092041,-10.29968262,-14.47296143,0,0.885598,22.49987094
0.312744141,-0.799072266,0.218994141,13.8092041,-10.29968262,-14.47296143,0,0.885598,22.49987094
0.312744141,-0.799072266,0.218994141,13.8092041,-10.29968262,-14.47296143,0,0.885598,22.49987094
0.312744141,-0.799072266,0.218994141,13.8092041,-10.29968262,-14.47296143,0,0.885598,22.49987094
0.312744141,-0.799072266,0.218994141,13.8092041,-10.29968262,-14.47296143,0,0.885598,22.49987094
0.312744141,-0.799072266,0.218994141,13.8092041,-10.29968262,-14.47296143,0,0.885598,22.49987094
0.312744141,-0.799072266,0.218994141,13.8092041,-10.29968262,-14.47296143,0,0.885598,22.49987094
0.312744141,-0.799072266,0.218994141,13.8092041,-10.29968262,-14.47296143,0,0.885598,22.49987094
0.088623047,-1.030517578,0.120849609,-0.40435791,11.10839844,1.823425293,0,1.04135736,11.26431982
0.088623047,-1.030517578,0.120849609,-0.40435791,11.10839844,1.823425293,0,1.04135736,11.26431982
0.088623047,-1.030517578,0.120849609,-0.40435791,11.10839844,1.823425293,0,1.04135736,11.26431982
0.088623047,-1.030517578,0.120849609,-0.40435791,11.10839844,1.823425293,0,1.04135736,11.26431982
0.088623047,-1.030517578,0.120849609,-0.40435791,11.10839844,1.823425293,0,1.04135736,11.26431982
0.088623047,-1.030517578,0.120849609,-0.40435791,11.10839844,1.823425293,0,1.04135736,11.26431982
0.088623047,-1.030517578,0.120849609,-0.40435791,11.10839844,1.823425293,0,1.04135736,11.26431982
0.088623047,-1.030517578,0.120849609,-0.40435791,11.10839844,1.823425293,0,1.04135736,11.26431982
0.088623047,-1.030517578,0.120849609,-0.40435791,11.10839844,1.823425293,0,1.04135736,11.26431982
0.088623047,-1.030517578,0.120849609,-0.40435791,11.10839844,1.823425293,0,1.04135736,11.26431982
0.088623047,-1.030517578,0.120849609,-0.40435791,11.10839844,1.823425293,0,1.04135736,11.26431982
0.173339844,-0.992431641,0.010986328,-5.744934082,19.54650879,-3.326416016,0,1.007515738,20.64304524
0.173339844,-0.992431641,0.010986328,-5.744934082,19.54650879,-3.326416016,0,1.007515738,20.64304524
0.173339844,-0.992431641,0.010986328,-5.744934082,19.54650879,-3.326416016,0,1.007515738,20.64304524
0.173339844,-0.992431641,0.010986328,-5.744934082,19.54650879,-3.326416016,0,1.007515738,20.64304524
0.173339844,-0.992431641,0.010986328,-5.744934082,19.54650879,-3.326416016,0,1.007515738,20.64304524
0.173339844,-0.992431641,0.010986328,-5.744934082,19.54650879,-3.326416016,0,1.007515738,20.64304524
0.207763672,-0.929443359,0.208984375,-4.96673584,11.26098633,12.29095459,0,0.975041112,17.39384497
0.207763672,-0.929443359,0.208984375,-4.96673584,11.26098633,12.29095459,0,0.975041112,17.39384497
0.207763672,-0.929443359,0.208984375,-4.96673584,11.26098633,12.29095459,0,0.975041112,17.39384497
0.207763672,-0.929443359,0.208984375,-4.96673584,11.26098633,12.29095459,0,0.975041112,17.39384497
0.114990234,-1.021728516,0.043457031,-8.361816406,37.98675537,-3.807067871,0,1.029096899,39.08205884
0.114990234,-1.021728516,0.043457031,-8.361816406,37.98675537,-3.807067871,0,1.029096899,39.08205884
0.114990234,-1.021728516,0.043457031,-8.361816406,37.98675537,-3.807067871,0,1.029096899,39.08205884
0.114990234,-1.021728516,0.043457031,-8.361816406,37.98675537,-3.807067871,0,1.029096899,39.08205884
0.114990234,-1.021728516,0.043457031,-8.361816406,37.98675537,-3.807067871,0,1.029096899,39.08205884
0.114990234,-1.021728516,0.043457031,-8.361816406,37.98675537,-3.807067871,0,1.029096899,39.08205884
0.114990234,-1.021728516,0.043457031,-8.361816406,37.98675537,-3.807067871,0,1.029096899,39.08205884
0.114990234,-1.021728516,0.043457031,-8.361816406,37.98675537,-3.807067871,0,1.029096899,39.08205884
0.114990234,-1.021728516,0.043457031,-8.361816406,37.98675537,-3.807067871,0,1.029096899,39.08205884
0.114990234,-1.021728516,0.043457031,-8.361816406,37.98675537,-3.807067871,0,1.029096899,39.08205884
0.114990234,-1.021728516,0.043457031,-8.361816406,37.98675537,-3.807067871,0,1.029096899,39.08205884
0.114990234,-1.021728516,0.043457031,-8.361816406,37.98675537,-3.807067871,0,1.029096899,39.08205884
0.114990234,-1.021728516,0.043457031,-8.361816406,37.98675537,-3.807067871,0,1.029096899,39.08205884
0.253417969,-0.991699219,0.066650391,6.256103516,-9.056091309,21.00372314,0,1.025734021,23.71303454
0.253417969,-0.991699219,0.066650391,6.256103516,-9.056091309,21.00372314,0,1.025734021,23.71303454
0.253417969,-0.991699219,0.066650391,6.256103516,-9.056091309,21.00372314,0,1.025734021,23.71303454
0.253417969,-0.991699219,0.066650391,6.256103516,-9.056091309,21.00372314,0,1.025734021,23.71303454
0.253417969,-0.991699219,0.066650391,6.256103516,-9.056091309,21.00372314,0,1.025734021,23.71303454
0.253417969,-0.991699219,0.066650391,6.256103516,-9.056091309,21.00372314,0,1.025734021,23.71303454
0.253417969,-0.991699219,0.066650391,6.256103516,-9.056091309,21.00372314,0,1.025734021,23.71303454
0.143798828,-0.920654297,0.072753906,-7.911682129,23.88000488,-5.599975586,0,0.934652646,25.77225395
0.143798828,-0.920654297,0.072753906,-7.911682129,23.88000488,-5.599975586,0,0.934652646,25.77225395
0.143798828,-0.920654297,0.072753906,-7.911682129,23.88000488,-5.599975586,0,0.934652646,25.77225395
0.143798828,-0.920654297,0.072753906,-7.911682129,23.88000488,-5.599975586,0,0.934652646,25.77225395
0.368652344,-0.943603516,0.141357422,7.705688477,-10.597229,12.42828369,0,1.022875391,18.05937798
0.368652344,-0.943603516,0.141357422,7.705688477,-10.597229,12.42828369,0,1.022875391,18.05937798
0.368652344,-0.943603516,0.141357422,7.705688477,-10.597229,12.42828369,0,1.022875391,18.05937798
0.368652344,-0.943603516,0.141357422,7.705688477,-10.597229,12.42828369,0,1.022875391,18.05937798
0.368652344,-0.943603516,0.141357422,7.705688477,-10.597229,12.42828369,0,1.022875391,18.05937798
0.269287109,-1.000732422,0.147705078,-17.8527832,28.72467041,4.043579102,0,1.046803572,34.06140177
0.269287109,-1.000732422,0.147705078,-17.8527832,28.72467041,4.043579102,0,1.046803572,34.06140177
0.269287109,-1.000732422,0.147705078,-17.8527832,28.72467041,4.043579102,0,1.046803572,34.06140177
0.269287109,-1.000732422,0.147705078,-17.8527832,28.72467041,4.043579102,0,1.046803572,34.06140177
0.269287109,-1.000732422,0.147705078,-17.8527832,28.72467041,4.043579102,0,1.046803572,34.06140177
0.074707031,-0.951904297,0.047363281,-12.550354,52.30712891,2.288818359,0,0.956005341,53.84037342
0.074707031,-0.951904297,0.047363281,-12.550354,52.30712891,2.288818359,0,0.956005341,53.84037342
0.074707031,-0.951904297,0.047363281,-12.550354,52.30712891,2.288818359,0,0.956005341,53.84037342
0.368408203,-0.960693359,0.099609375,-5.767822266,30.63964844,7.011413574,0,1.03372064,31.95646649
0.368408203,-0.960693359,0.099609375,-5.767822266,30.63964844,7.011413574,0,1.03372064,31.95646649
0.368408203,-0.960693359,0.099609375,-5.767822266,30.63964844,7.011413574,0,1.03372064,31.95646649
0.368408203,-0.960693359,0.099609375,-5.767822266,30.63964844,7.011413574,0,1.03372064,31.95646649
0.368408203,-0.960693359,0.099609375,-5.767822266,30.63964844,7.011413574,0,1.03372064,31.95646649
0.368408203,-0.960693359,0.099609375,-5.767822266,30.63964844,7.011413574,0,1.03372064,31.95646649
0.368408203,-0.960693359,0.099609375,-5.767822266,30.63964844,7.011413574,0,1.03372064,31.95646649
0.368408203,-0.960693359,0.099609375,-5.767822266,30.63964844,7.011413574,0,1.03372064,31.95646649
0.368408203,-0.960693359,0.099609375,-5.767822266,30.63964844,7.011413574,0,1.03372064,31.95646649
0.368408203,-0.960693359,0.099609375,-5.767822266,30.63964844,7.011413574,0,1.03372064,31.95646649
0.175048828,-1.032958984,0.038330078,-20.05767822,39.93988037,-1.579284668,0,1.048387119,44.72134434
0.175048828,-1.032958984,0.038330078,-20.05767822,39.93988037,-1.579284668,0,1.048387119,44.72134434
0.175048828,-1.032958984,0.038330078,-20.05767822,39.93988037,-1.579284668,0,1.048387119,44.72134434
0.175048828,-1.032958984,0.038330078,-20.05767822,39.93988037,-1.579284668,0,1.048387119,44.72134434
0.175048828,-1.032958984,0.038330078,-20.05767822,39.93988037,-1.579284668,0,1.048387119,44.72134434
0.168212891,-1.041015625,0.075195313,4.318237305,25.16937256,-17.39501953,0,1.057196029,30.89872478
0.168212891,-1.041015625,0.075195313,4.318237305,25.16937256,-17.39501953,0,1.057196029,30.89872478
0.168212891,-1.041015625,0.075195313,4.318237305,25.16937256,-17.39501953,0,1.057196029,30.89872478
0.168212891,-1.041015625,0.075195313,4.318237305,25.16937256,-17.39501953,0,1.057196029,30.89872478
0.248779297,-0.903564453,0.119873047,-12.87841797,4.585266113,-1.602172852,0,0.944822421,13.76391196
0.248779297,-0.903564453,0.119873047,-12.87841797,4.585266113,-1.602172852,0,0.944822421,13.76391196
0.248779297,-0.903564453,0.119873047,-12.87841797,4.585266113,-1.602172852,0,0.944822421,13.76391196
0.248779297,-0.903564453,0.119873047,-12.87841797,4.585266113,-1.602172852,0,0.944822421,13.76391196
0.248779297,-0.903564453,0.119873047,-12.87841797,4.585266113,-1.602172852,0,0.944822421,13.76391196
0.325195313,-0.926269531,0.01953125,-14.75524902,17.34924316,15.54107666,0,0.981890373,27.57242601
0.325195313,-0.926269531,0.01953125,-14.75524902,17.34924316,15.54107666,0,0.981890373,27.57242601
0.325195313,-0.926269531,0.01953125,-14.75524902,17.34924316,15.54107666,0,0.981890373,27.57242601
0.325195313,-0.926269531,0.01953125,-14.75524902,17.34924316,15.54107666,0,0.981890373,27.57242601
0.325195313,-0.926269531,0.01953125,-14.75524902,17.34924316,15.54107666,0,0.981890373,27.57242601
0.325195313,-0.926269531,0.01953125,-14.75524902,17.34924316,15.54107666,0,0.981890373,27.57242601
0.145263672,-1.001708984,0.106201172,4.493713379,20.9274292,-10.65063477,0,1.017743147,23.907881
0.145263672,-1.001708984,0.106201172,4.493713379,20.9274292,-10.65063477,0,1.017743147,23.907881
0.145263672,-1.001708984,0.106201172,4.493713379,20.9274292,-10.65063477,0,1.017743147,23.907881
0.145263672,-1.001708984,0.106201172,4.493713379,20.9274292,-10.65063477,0,1.017743147,23.907881
0.145263672,-1.001708984,0.106201172,4.493713379,20.9274292,-10.65063477,0,1.017743147,23.907881
0.145263672,-1.001708984,0.106201172,4.493713379,20.9274292,-10.65063477,0,1.017743147,23.907881
0.307617188,-0.871582031,0.084472656,2.670288086,-0.16784668,4.447937012,0,0.928126716,5.190641062
0.307617188,-0.871582031,0.084472656,2.670288086,-0.16784668,4.447937012,0,0.928126716,5.190641062
0.307617188,-0.871582031,0.084472656,2.670288086,-0.16784668,4.447937012,0,0.928126716,5.190641062
0.307617188,-0.871582031,0.084472656,2.670288086,-0.16784668,4.447937012,0,0.928126716,5.190641062
0.262939453,-0.978271484,-0.008789063,-27.15301514,4.837036133,-2.464294434,0,1.013029862,27.69035747
0.262939453,-0.978271484,-0.008789063,-27.15301514,4.837036133,-2.464294434,0,1.013029862,27.69035747
0.262939453,-0.978271484,-0.008789063,-27.15301514,4.837036133,-2.464294434,0,1.013029862,27.69035747
0.262939453,-0.978271484,-0.008789063,-27.15301514,4.837036133,-2.464294434,0,1.013029862,27.69035747
0.147949219,-0.947509766,0.056640625,-8.255004883,32.90557861,1.251220703,0,0.960662213,33.94831016
0.147949219,-0.947509766,0.056640625,-8.255004883,32.90557861,1.251220703,0,0.960662213,33.94831016
0.147949219,-0.947509766,0.056640625,-8.255004883,32.90557861,1.251220703,0,0.960662213,33.94831016
0.147949219,-0.947509766,0.056640625,-8.255004883,32.90557861,1.251220703,0,0.960662213,33.94831016
0.169189453,-0.927978516,0.032714844,0.396728516,-12.08496094,-14.33563232,0,0.94384292,18.75404032
0.169189453,-0.927978516,0.032714844,0.396728516,-12.08496094,-14.33563232,0,0.94384292,18.75404032
0.169189453,-0.927978516,0.032714844,0.396728516,-12.08496094,-14.33563232,0,0.94384292,18.75404032
0.169189453,-0.927978516,0.032714844,0.396728516,-12.08496094,-14.33563232,0,0.94384292,18.75404032
0.274658203,-1.013183594,0.111328125,4.07409668,-15.27404785,10.0402832,0,1.055638231,18.72704163
0.274658203,-1.013183594,0.111328125,4.07409668,-15.27404785,10.0402832,0,1.055638231,18.72704163
0.274658203,-1.013183594,0.111328125,4.07409668,-15.27404785,10.0402832,0,1.055638231,18.72704163
0.274658203,-1.013183594,0.111328125,4.07409668,-15.27404785,10.0402832,0,1.055638231,18.72704163
0.274658203,-1.013183594,0.111328125,4.07409668,-15.27404785,10.0402832,0,1.055638231,18.72704163
0.296386719,-0.849121094,-0.041015625,-18.89038086,4.119873047,-1.342773438,0,0.900296618,19.38099284
0.296386719,-0.849121094,-0.041015625,-18.89038086,4.119873047,-1.342773438,0,0.900296618,19.38099284
0.296386719,-0.849121094,-0.041015625,-18.89038086,4.119873047,-1.342773438,0,0.900296618,19.38099284
0.296386719,-0.849121094,-0.041015625,-18.89038086,4.119873047,-1.342773438,0,0.900296618,19.38099284
0.296386719,-0.849121094,-0.041015625,-18.89038086,4.119873047,-1.342773438,0,0.900296618,19.38099284
0.183349609,-1.020996094,0.1015625,25.31433105,6.500244141,-17.79937744,0,1.042288369,31.62097987
0.183349609,-1.020996094,0.1015625,25.31433105,6.500244141,-17.79937744,0,1.042288369,31.62097987
0.183349609,-1.020996094,0.1015625,25.31433105,6.500244141,-17.79937744,0,1.042288369,31.62097987
0.183349609,-1.020996094,0.1015625,25.31433105,6.500244141,-17.79937744,0,1.042288369,31.62097987
0.341308594,-0.872558594,0.158935547,-9.078979492,-12.47406006,-2.777099609,0,0.950321295,15.67617062
0.341308594,-0.872558594,0.158935547,-9.078979492,-12.47406006,-2.777099609,0,0.950321295,15.67617062
0.341308594,-0.872558594,0.158935547,-9.078979492,-12.47406006,-2.777099609,0,0.950321295,15.67617062
0.341308594,-0.872558594,0.158935547,-9.078979492,-12.47406006,-2.777099609,0,0.950321295,15.67617062
0.269775391,-0.950195313,0.301513672,-7.568359375,-18.79119873,1.129150391,0,1.032744106,20.28950946
0.269775391,-0.950195313,0.301513672,-7.568359375,-18.79119873,1.129150391,0,1.032744106,20.28950946
0.269775391,-0.950195313,0.301513672,-7.568359375,-18.79119873,1.129150391,0,1.032744106,20.28950946
0.269775391,-0.950195313,0.301513672,-7.568359375,-18.79119873,1.129150391,0,1.032744106,20.28950946
0.269775391,-0.950195313,0.301513672,-7.568359375,-18.79119873,1.129150391,0,1.032744106,20.28950946
0.308349609,-0.905273438,0.075683594,-14.86968994,26.59606934,-11.96289063,0,0.959337003,32.73483367
0.308349609,-0.905273438,0.075683594,-14.86968994,26.59606934,-11.96289063,0,0.959337003,32.73483367
0.308349609,-0.905273438,0.075683594,-14.86968994,26.59606934,-11.96289063,0,0.959337003,32.73483367
0.308349609,-0.905273438,0.075683594,-14.86968994,26.59606934,-11.96289063,0,0.959337003,32.73483367
